gene,cell_type,mean_expr,mean_other,log2_fold_change,p_value,cohens_d,significant
Gene_605,microglia,0.125,0.24719101123595505,-0.9836982175047697,0.21952941240399984,-0.31790912084407746,False
Gene_606,microglia,0.375,0.21348314606741572,0.8127683588781928,0.2375912373264118,0.3601363466080374,False
Gene_607,microglia,0.25,0.1348314606741573,0.8907708310261911,0.34010871085479916,0.2953272780442556,False
Gene_608,microglia,0.125,0.23595505617977527,-0.9165840257222547,0.2621250674898071,-0.29155559499553757,False
Gene_609,microglia,0.0625,0.23595505617977527,-1.9165839984893593,0.03133178240767309,-0.501900357196336,True
Gene_610,microglia,0.125,0.1797752808988764,-0.5242666285346379,0.5687206808350406,-0.15285363832224197,False
Gene_611,microglia,0.0,0.14606741573033707,-26.575424759098897,0.00020142117659123604,-0.5848976518656017,True
Gene_612,microglia,0.0,0.15730337078651685,-26.575424759098897,0.00010883322621424321,-0.6110100926607787,True
Gene_613,microglia,0.125,0.14606741573033707,-0.22470636908535296,0.8235527741738189,-0.061577112193135976,False
Gene_614,microglia,0.0625,0.29213483146067415,-2.2247062691254182,0.006251845571382364,-0.6303966589359207,True
Gene_615,microglia,0.125,0.19101123595505617,-0.61172946376759,0.49468153777100005,-0.18172404303006592,False
Gene_616,microglia,0.25,0.16853932584269662,0.5688427594840104,0.500866144003106,0.20126517445326622,False
Gene_617,microglia,0.4375,0.1797752808988764,1.283088278702342,0.07113639797528111,0.5809933760957814,False
Gene_618,microglia,0.25,0.20224719101123595,0.30580836986207355,0.6942953682040428,0.11434014801800688,False
Gene_619,microglia,0.1875,0.2247191011235955,-0.2612322101090084,0.73878426479213,-0.0921078419640552,False
Gene_620,microglia,0.125,0.20224719101123595,-0.6941916184666851,0.426914106675604,-0.20996113649351442,False
Gene_621,microglia,0.3125,0.20224719101123595,0.6277364624151879,0.3965292178944569,0.2542159296097293,False
Gene_622,microglia,0.125,0.20224719101123595,-0.6941916184666851,0.426914106675604,-0.20996113649351442,False
Gene_623,microglia,0.3125,0.16853932584269662,0.890770852426166,0.2683860766605511,0.341710569803274,False
Gene_624,microglia,0.3125,0.24719101123595505,0.3382298602647723,0.6161391930854679,0.14586561945238322,False
Gene_625,microglia,0.1875,0.15730337078651685,0.2533409300192776,0.7826866410477036,0.08000647347358955,False
Gene_626,microglia,0.1875,0.19101123595505617,-0.026766970394993223,0.9746464504588006,-0.008963920846342475,False
Gene_627,microglia,0.125,0.1797752808988764,-0.5242666285346379,0.5687206808350406,-0.15285363832224197,False
Gene_628,microglia,0.3125,0.23595505617977527,0.40534405282536984,0.5565584218336802,0.1722125477837847,False
Gene_629,microglia,0.25,0.1797752808988764,0.47573336109092523,0.5621782972817049,0.1715975346031736,False
Gene_630,microglia,0.1875,0.23595505617977527,-0.3316215340787307,0.6653220442172028,-0.1188166481918304,False
Gene_631,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022907,False
Gene_632,microglia,0.1875,0.21348314606741572,-0.1872316329087114,0.8152863715817897,-0.06493231908146108,False
Gene_633,microglia,0.0625,0.16853932584269662,-1.4311572113378863,0.16343690609557884,-0.3363976034430217,False
Gene_634,microglia,0.0625,0.21348314606741572,-1.7721941007774855,0.056367935987406824,-0.4486499244401343,False
Gene_635,microglia,0.1875,0.21348314606741572,-0.1872316329087114,0.8152863715817897,-0.06493231908146108,False
Gene_636,microglia,0.1875,0.2247191011235955,-0.2612322101090084,0.73878426479213,-0.0921078419640552,False
Gene_637,microglia,0.125,0.14606741573033707,-0.22470636908535296,0.8235527741738189,-0.061577112193135976,False
Gene_638,microglia,0.0625,0.23595505617977527,-1.9165839984893593,0.03133178240767309,-0.501900357196336,True
Gene_639,microglia,0.25,0.12359550561797752,1.0163017027343866,0.294897745689621,0.32867297762714437,False
Gene_640,microglia,0.125,0.19101123595505617,-0.61172946376759,0.49468153777100005,-0.18172404303006592,False
Gene_641,microglia,0.1875,0.15730337078651685,0.2533409300192776,0.7826866410477036,0.08000647347358955,False
Gene_642,microglia,0.25,0.1797752808988764,0.47573336109092523,0.5621782972817049,0.1715975346031736,False
Gene_643,microglia,0.375,0.19101123595505617,0.9732330222564474,0.17934968211983288,0.4172408306710257,False
Gene_644,microglia,0.0,0.1348314606741573,-26.575424759098897,0.0003708173999180127,-0.5582905262390825,True
Gene_645,microglia,0.125,0.16853932584269662,-0.43115723078995494,0.6486499009497763,-0.12326896387668936,False
Gene_646,microglia,0.0625,0.15730337078651685,-1.3316215464948595,0.2080481406752674,-0.3066538903884695,False
Gene_647,microglia,0.25,0.16853932584269662,0.5688427594840104,0.500866144003106,0.20126517445326622,False
Gene_648,microglia,0.0625,0.2808988764044944,-2.1681227453280423,0.008764796870270233,-0.6050451976107577,True
Gene_649,microglia,0.0,0.15730337078651685,-26.575424759098897,0.00010883322621424321,-0.6110100926607787,True
Gene_650,microglia,0.4375,0.21348314606741572,1.0351607790413413,0.11458810576702425,0.4923733683858726,False
Gene_651,microglia,0.375,0.16853932584269662,1.1538052569631552,0.13285498066091422,0.4771130691748397,False
Gene_652,microglia,0.0625,0.20224719101123595,-1.694191595124203,0.07460676369653073,-0.4214139636467654,False
Gene_653,microglia,0.0625,0.16853932584269662,-1.4311572113378863,0.16343690609557884,-0.3363976034430217,False
Gene_654,microglia,0.1875,0.14606741573033707,0.3602561260163164,0.7043284141156377,0.11131609848058979,False
Gene_655,microglia,0.25,0.20224719101123595,0.30580836986207355,0.6942953682040428,0.11434014801800688,False
Gene_656,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022907,False
Gene_657,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_658,microglia,0.25,0.20224719101123595,0.30580836986207355,0.6942953682040428,0.11434014801800688,False
Gene_659,microglia,0.1875,0.2247191011235955,-0.2612322101090084,0.73878426479213,-0.0921078419640552,False
Gene_660,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_661,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022907,False
Gene_662,microglia,0.25,0.12359550561797752,1.0163017027343866,0.294897745689621,0.32867297762714437,False
Gene_663,microglia,0.1875,0.12359550561797752,0.6012642058330179,0.5564121371683165,0.1770134911235446,False
Gene_664,microglia,0.3125,0.20224719101123595,0.6277364624151879,0.3965292178944569,0.2542159296097293,False
Gene_665,microglia,0.3125,0.16853932584269662,0.890770852426166,0.2683860766605511,0.341710569803274,False
Gene_666,microglia,0.125,0.16853932584269662,-0.43115723078995494,0.6486499009497763,-0.12326896387668936,False
Gene_667,microglia,0.25,0.12359550561797752,1.0163017027343866,0.294897745689621,0.32867297762714437,False
Gene_668,microglia,0.125,0.2247191011235955,-0.8461947021848008,0.3107188437559298,-0.2648157073352616,False
Gene_669,microglia,0.125,0.2808988764044944,-1.1681227777481555,0.12365977180173432,-0.39511162754795803,False
Gene_670,microglia,0.0625,0.2808988764044944,-2.1681227453280423,0.008764796870270233,-0.6050451976107577,True
Gene_671,microglia,0.1875,0.14606741573033707,0.3602561260163164,0.7043284141156377,0.11131609848058979,False
Gene_672,microglia,0.1875,0.19101123595505617,-0.026766970394993223,0.9746464504588006,-0.008963920846342475,False
Gene_673,microglia,0.0625,0.21348314606741572,-1.7721941007774855,0.056367935987406824,-0.4486499244401343,False
Gene_674,microglia,0.25,0.12359550561797752,1.0163017027343866,0.294897745689621,0.32867297762714437,False
Gene_675,microglia,0.1875,0.19101123595505617,-0.026766970394993223,0.9746464504588006,-0.008963920846342475,False
Gene_676,microglia,0.375,0.19101123595505617,0.9732330222564474,0.17934968211983288,0.4172408306710257,False
Gene_677,microglia,0.1875,0.2247191011235955,-0.2612322101090084,0.73878426479213,-0.0921078419640552,False
Gene_678,microglia,0.0625,0.19101123595505617,-1.6117294417219123,0.09783761278330064,-0.3936808653146387,False
Gene_679,microglia,0.3125,0.14606741573033707,1.0972217156869335,0.20115782895840803,0.4039105487629955,False
Gene_680,microglia,0.125,0.1797752808988764,-0.5242666285346379,0.5687206808350406,-0.15285363832224197,False
Gene_681,microglia,0.375,0.16853932584269662,1.1538052569631552,0.13285498066091422,0.47711306917483975,False
Gene_682,microglia,0.375,0.1797752808988764,1.0606958583539359,0.15471715620943033,0.4468010020943015,False
Gene_683,microglia,0.375,0.19101123595505617,0.9732330222564474,0.17934968211983288,0.4172408306710257,False
Gene_684,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022907,False
Gene_685,microglia,0.125,0.1797752808988764,-0.5242666285346379,0.5687206808350406,-0.15285363832224197,False
Gene_686,microglia,0.125,0.19101123595505617,-0.61172946376759,0.49468153777100005,-0.18172404303006592,False
Gene_687,microglia,0.1875,0.23595505617977527,-0.3316215340787307,0.6653220442172028,-0.1188166481918304,False
Gene_688,microglia,0.0625,0.2247191011235955,-1.8461946762487098,0.04220800880721226,-0.47545812933620407,True
Gene_689,microglia,0.0,0.21348314606741572,-26.575424759098897,4.556795421539891e-06,-0.7367883976130072,True
Gene_690,microglia,0.125,0.16853932584269662,-0.43115723078995494,0.6486499009497763,-0.12326896387668936,False
Gene_691,microglia,0.375,0.20224719101123595,0.8907708666928161,0.2069247684685821,0.38837124533048833,False
Gene_692,microglia,0.1875,0.1797752808988764,0.06069586527022698,0.9440813063759237,0.019951794677969825,False
Gene_693,microglia,0.125,0.14606741573033707,-0.22470636908535296,0.8235527741738189,-0.061577112193135976,False
Gene_694,microglia,0.3125,0.25842696629213485,0.27409952590132475,0.6783192051367671,0.11994242365371023,False
Gene_695,microglia,0.1875,0.19101123595505617,-0.026766970394993223,0.9746464504588006,-0.008963920846342475,False
Gene_696,microglia,0.1875,0.14606741573033707,0.3602561260163164,0.7043284141156377,0.11131609848058979,False
Gene_697,microglia,0.125,0.2247191011235955,-0.8461947021848008,0.3107188437559298,-0.26481570733526166,False
Gene_698,microglia,0.125,0.1797752808988764,-0.5242666285346379,0.5687206808350406,-0.15285363832224197,False
Gene_699,microglia,0.4375,0.15730337078651685,1.4757333444394345,0.05084701342265778,0.6439576916451435,False
Gene_700,microglia,0.3125,0.1797752808988764,0.7976614539034,0.30742020582149393,0.3118406435567555,False
Gene_701,microglia,0.375,0.15730337078651685,1.2533409239675228,0.11357396744897927,0.5082445294147021,False
Gene_702,microglia,0.1875,0.20224719101123595,-0.10922912552635619,0.8941597963245534,-0.03723711557083004,False
Gene_703,microglia,0.3125,0.16853932584269662,0.890770852426166,0.2683860766605511,0.341710569803274,False
Gene_704,microglia,0.125,0.1797752808988764,-0.5242666285346379,0.5687206808350406,-0.15285363832224197,False
Gene_705,microglia,0.25,0.21348314606741572,0.22780586226358443,0.7641249495251485,0.0866252889109573,False
Gene_706,microglia,0.1875,0.14606741573033707,0.3602561260163164,0.7043284141156377,0.11131609848058979,False
Gene_707,microglia,0.375,0.24719101123595505,0.6012642641965861,0.34914154228165795,0.27874860517962297,False
Gene_708,microglia,0.125,0.15730337078651685,-0.3316215646501236,0.7338683590908907,-0.09287832381259076,False
Gene_709,microglia,0.125,0.19101123595505617,-0.61172946376759,0.49468153777100005,-0.18172404303006592,False
Gene_710,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_711,microglia,0.1875,0.19101123595505617,-0.026766970394993223,0.9746464504588006,-0.008963920846342475,False
Gene_712,microglia,0.1875,0.21348314606741572,-0.1872316329087114,0.8152863715817897,-0.06493231908146108,False
Gene_713,microglia,0.375,0.12359550561797752,1.6012642010780676,0.06919591301676012,0.6073434732542997,False
Gene_714,microglia,0.375,0.2247191011235955,0.7387677812456276,0.27146803085996163,0.3324849802616607,False
Gene_715,microglia,0.25,0.25842696629213485,-0.047828566003386974,0.9452177777694875,-0.01935463730971274,False
Gene_716,microglia,0.3125,0.1797752808988764,0.7976614539034,0.3074202058214942,0.3118406435567555,False
Gene_717,microglia,0.0,0.1797752808988764,-26.575424759098897,3.1214406679473134e-05,-0.6620847108818944,True
Gene_718,microglia,0.25,0.2247191011235955,0.15380528484715336,0.8357161711382004,0.059445774820163944,False
Gene_719,microglia,0.25,0.23595505617977527,0.08341596066129704,0.908450798197643,0.03275222372630992,False
Gene_720,microglia,0.125,0.11235955056179775,0.15380522064722899,0.8918476276216852,0.03909221108943077,False
Gene_721,microglia,0.25,0.20224719101123595,0.30580836986207355,0.6942953682040428,0.11434014801800688,False
Gene_722,microglia,0.4375,0.16853932584269662,1.3761976773733142,0.06024293028222728,0.6120432967738733,False
Gene_723,microglia,0.0625,0.19101123595505617,-1.6117294417219123,0.09783761278330064,-0.3936808653146387,False
Gene_724,microglia,0.125,0.16853932584269662,-0.43115723078995494,0.6486499009497763,-0.12326896387668936,False
Gene_725,microglia,0.125,0.2247191011235955,-0.8461947021848008,0.3107188437559298,-0.26481570733526166,False
Gene_726,microglia,0.375,0.20224719101123595,0.8907708666928161,0.2069247684685821,0.38837124533048833,False
Gene_727,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_728,microglia,0.25,0.21348314606741572,0.22780586226358443,0.7641249495251485,0.0866252889109573,False
Gene_729,microglia,0.1875,0.21348314606741572,-0.1872316329087114,0.8152863715817897,-0.06493231908146108,False
Gene_730,microglia,0.1875,0.2696629213483146,-0.524266601784669,0.4682505575007492,-0.19660686439364233,False
Gene_731,microglia,0.0625,0.15730337078651685,-1.3316215464948595,0.2080481406752674,-0.3066538903884695,False
Gene_732,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022907,False
Gene_733,microglia,0.0625,0.1797752808988764,-1.5242666077857647,0.127080407989956,-0.3653720294479661,False
Gene_734,microglia,0.125,0.20224719101123595,-0.6941916184666851,0.426914106675604,-0.20996113649351442,False
Gene_735,microglia,0.0625,0.16853932584269662,-1.4311572113378863,0.16343690609557884,-0.3363976034430217,False
Gene_736,microglia,0.0,0.19101123595505617,-26.575424759098897,1.6554249921645154e-05,-0.6871842709362767,True
Gene_737,microglia,0.25,0.20224719101123595,0.30580836986207355,0.6942953682040428,0.11434014801800688,False
Gene_738,microglia,0.125,0.20224719101123595,-0.6941916184666851,0.426914106675604,-0.20996113649351442,False
Gene_739,microglia,0.0625,0.20224719101123595,-1.694191595124203,0.07460676369653073,-0.4214139636467654,False
Gene_740,microglia,0.4375,0.20224719101123595,1.113163286917717,0.09812511805750328,0.5212182034972611,False
Gene_741,microglia,0.25,0.21348314606741572,0.22780586226358443,0.7641249495251485,0.0866252889109573,False
Gene_742,microglia,0.0625,0.19101123595505617,-1.6117294417219123,0.09783761278330064,-0.3936808653146387,False
Gene_743,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_744,microglia,0.25,0.21348314606741572,0.22780586226358443,0.7641249495251485,0.0866252889109573,False
Gene_745,microglia,0.1875,0.15730337078651685,0.2533409300192776,0.7826866410477036,0.08000647347358955,False
Gene_746,microglia,0.25,0.19101123595505617,0.3882705252095709,0.6268056842397642,0.14264441414865256,False
Gene_747,microglia,0.1875,0.2247191011235955,-0.2612322101090084,0.73878426479213,-0.0921078419640552,False
Gene_748,microglia,0.125,0.19101123595505617,-0.61172946376759,0.49468153777100005,-0.18172404303006592,False
Gene_749,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_750,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022913,False
Gene_751,microglia,0.0,0.1348314606741573,-26.575424759098897,0.0003708173999180127,-0.5582905262390825,True
Gene_752,microglia,0.3125,0.1797752808988764,0.7976614539034,0.3074202058214942,0.3118406435567555,False
Gene_753,microglia,0.1875,0.20224719101123595,-0.10922912552635619,0.8941597963245533,-0.03723711557083004,False
Gene_754,microglia,0.125,0.1348314606741573,-0.10922916119298103,0.9166676339522313,-0.02924508873889906,False
Gene_755,microglia,0.1875,0.19101123595505617,-0.026766970394993223,0.9746464504588006,-0.008963920846342475,False
Gene_756,microglia,0.25,0.12359550561797752,1.0163017027343866,0.294897745689621,0.32867297762714437,False
Gene_757,microglia,0.1875,0.24719101123595505,-0.3987357262935136,0.5954641723038621,-0.14510708950993786,False
Gene_758,microglia,0.1875,0.1348314606741573,0.4757333343409566,0.6286515863775896,0.14361295316737652,False
Gene_759,microglia,0.1875,0.2247191011235955,-0.2612322101090084,0.73878426479213,-0.0921078419640552,False
Gene_760,microglia,0.3125,0.1797752808988764,0.7976614539034,0.3074202058214942,0.3118406435567555,False
Gene_761,microglia,0.125,0.15730337078651685,-0.3316215646501236,0.7338683590908907,-0.09287832381259076,False
Gene_762,microglia,0.25,0.2247191011235955,0.15380528484715336,0.8357161711382004,0.05944577482016395,False
Gene_763,microglia,0.25,0.23595505617977527,0.08341596066129704,0.908450798197643,0.03275222372630992,False
Gene_764,microglia,0.125,0.11235955056179775,0.15380522064722899,0.8918476276216852,0.03909221108943077,False
Gene_765,microglia,0.1875,0.15730337078651685,0.2533409300192776,0.7826866410477036,0.08000647347358955,False
Gene_766,microglia,0.1875,0.21348314606741572,-0.1872316329087114,0.8152863715817897,-0.06493231908146108,False
Gene_767,microglia,0.25,0.21348314606741572,0.22780586226358443,0.7641249495251488,0.08662528891095732,False
Gene_768,microglia,0.125,0.20224719101123595,-0.6941916184666851,0.426914106675604,-0.20996113649351442,False
Gene_769,microglia,0.3125,0.20224719101123595,0.6277364624151879,0.3965292178944569,0.2542159296097293,False
Gene_770,microglia,0.125,0.16853932584269662,-0.43115723078995494,0.6486499009497763,-0.12326896387668936,False
Gene_771,microglia,0.25,0.1797752808988764,0.47573336109092523,0.5621782972817049,0.1715975346031736,False
Gene_772,microglia,0.0625,0.19101123595505617,-1.6117294417219123,0.09783761278330064,-0.3936808653146387,False
Gene_773,microglia,0.0,0.12359550561797752,-26.575424759098897,0.0006794728702207015,-0.5310850045437943,True
Gene_774,microglia,0.125,0.20224719101123595,-0.6941916184666851,0.426914106675604,-0.20996113649351442,False
Gene_775,microglia,0.125,0.10112359550561797,0.30580829852882474,0.7963067837398535,0.07545241459961184,False
Gene_776,microglia,0.125,0.20224719101123595,-0.6941916184666851,0.426914106675604,-0.20996113649351442,False
Gene_777,microglia,0.1875,0.1348314606741573,0.4757333343409566,0.6286515863775896,0.14361295316737652,False
Gene_778,microglia,0.1875,0.1348314606741573,0.4757333343409566,0.6286515863775896,0.14361295316737652,False
Gene_779,microglia,0.1875,0.19101123595505617,-0.026766970394993223,0.9746464504588006,-0.008963920846342475,False
Gene_780,microglia,0.375,0.2247191011235955,0.7387677812456276,0.27146803085996163,0.3324849802616607,False
Gene_781,microglia,0.0625,0.19101123595505617,-1.6117294417219123,0.09783761278330064,-0.3936808653146387,False
Gene_782,microglia,0.25,0.23595505617977527,0.08341596066129704,0.908450798197643,0.03275222372630992,False
Gene_783,microglia,0.0,0.2247191011235955,-26.575424759098897,2.363334757851153e-06,-0.761386987626881,True
Gene_784,microglia,0.1875,0.1797752808988764,0.06069586527022698,0.9440813063759237,0.019951794677969825,False
Gene_785,microglia,0.1875,0.2247191011235955,-0.2612322101090084,0.73878426479213,-0.0921078419640552,False
Gene_786,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022907,False
Gene_787,microglia,0.0,0.2808988764044944,-26.575424759098897,7.786710516975264e-08,-0.8838834764831842,True
Gene_788,microglia,0.25,0.11235955056179775,1.1538052141632058,0.2539751790782004,0.3631971985547884,False
Gene_789,microglia,0.0625,0.15730337078651685,-1.3316215464948595,0.2080481406752674,-0.3066538903884695,False
Gene_790,microglia,0.3125,0.24719101123595505,0.3382298602647723,0.6161391930854679,0.14586561945238322,False
Gene_791,microglia,0.3125,0.20224719101123595,0.6277364624151879,0.3965292178944569,0.2542159296097293,False
Gene_792,microglia,0.125,0.2247191011235955,-0.8461947021848008,0.3107188437559298,-0.26481570733526166,False
Gene_793,microglia,0.3125,0.2247191011235955,0.47573337714090647,0.4999199674957521,0.1990235182154473,False
Gene_794,microglia,0.1875,0.21348314606741572,-0.1872316329087114,0.8152863715817897,-0.06493231908146108,False
Gene_795,microglia,0.125,0.2696629213483146,-1.109229092131389,0.1507574894521934,-0.36964486084624293,False
Gene_796,microglia,0.125,0.20224719101123595,-0.6941916184666851,0.42691410667560425,-0.2099611364935144,False
Gene_797,microglia,0.0625,0.1797752808988764,-1.5242666077857647,0.127080407989956,-0.3653720294479661,False
Gene_798,microglia,0.4375,0.19101123595505617,1.1956254425431012,0.0837030933934672,0.5507391851968964,False
Gene_799,microglia,0.375,0.20224719101123595,0.8907708666928161,0.2069247684685821,0.38837124533048833,False
Gene_800,microglia,0.1875,0.15730337078651685,0.2533409300192776,0.7826866410477036,0.08000647347358955,False
Gene_801,microglia,0.125,0.14606741573033707,-0.22470636908535296,0.8235527741738189,-0.061577112193135976,False
Gene_802,microglia,0.375,0.1348314606741573,1.4757333291537382,0.08194990625310246,0.5732722131727718,False
Gene_803,microglia,0.25,0.25842696629213485,-0.047828566003386974,0.9452177777694875,-0.01935463730971274,False
Gene_804,microglia,0.1875,0.19101123595505617,-0.026766970394993223,0.9746464504588006,-0.008963920846342475,False
Gene_805,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_806,microglia,0.125,0.2247191011235955,-0.8461947021848008,0.3107188437559298,-0.26481570733526166,False
Gene_807,microglia,0.375,0.2808988764044944,0.4168397013595914,0.49033192003710485,0.20145707059254522,False
Gene_808,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_809,microglia,0.375,0.16853932584269662,1.1538052569631552,0.13285498066091422,0.4771130691748397,False
Gene_810,microglia,0.125,0.2247191011235955,-0.8461947021848008,0.3107188437559298,-0.26481570733526166,False
Gene_811,microglia,0.375,0.2247191011235955,0.7387677812456276,0.27146803085996163,0.3324849802616607,False
Gene_812,microglia,0.375,0.24719101123595505,0.6012642641965861,0.34914154228165795,0.27874860517962297,False
Gene_813,microglia,0.3125,0.19101123595505617,0.7101986178923653,0.35014045782384984,0.2826965328097542,False
Gene_814,microglia,0.1875,0.14606741573033707,0.3602561260163164,0.7043284141156377,0.11131609848058979,False
Gene_815,microglia,0.125,0.1797752808988764,-0.5242666285346379,0.5687206808350406,-0.15285363832224197,False
Gene_816,microglia,0.25,0.19101123595505617,0.3882705252095709,0.6268056842397642,0.14264441414865256,False
Gene_817,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_818,microglia,0.1875,0.14606741573033707,0.3602561260163164,0.7043284141156377,0.11131609848058979,False
Gene_819,microglia,0.375,0.23595505617977527,0.6683784568436372,0.3086378979437548,0.3053701661275356,False
Gene_820,microglia,0.1875,0.14606741573033707,0.3602561260163164,0.7043284141156377,0.11131609848058979,False
Gene_821,microglia,0.0,0.15730337078651685,-26.575424759098897,0.00010883322621424348,-0.6110100926607787,True
Gene_822,microglia,0.125,0.1797752808988764,-0.5242666285346379,0.5687206808350406,-0.15285363832224197,False
Gene_823,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022907,False
Gene_824,microglia,0.25,0.1348314606741573,0.8907708310261911,0.34010871085479916,0.2953272780442557,False
Gene_825,microglia,0.375,0.14606741573033707,1.3602561203968297,0.09667405261721616,0.5402699828354308,False
Gene_826,microglia,0.1875,0.20224719101123595,-0.10922912552635619,0.8941597963245533,-0.03723711557083004,False
Gene_827,microglia,0.1875,0.2696629213483146,-0.524266601784669,0.4682505575007492,-0.19660686439364233,False
Gene_828,microglia,0.0625,0.21348314606741572,-1.7721941007774855,0.056367935987406824,-0.4486499244401343,False
Gene_829,microglia,0.1875,0.21348314606741572,-0.1872316329087114,0.8152863715817897,-0.06493231908146108,False
Gene_830,microglia,0.3125,0.14606741573033707,1.0972217156869335,0.20115782895840803,0.4039105487629955,False
Gene_831,microglia,0.0625,0.1348314606741573,-1.109229145631326,0.3263921700594305,-0.24435349941939152,False
Gene_832,microglia,0.0625,0.19101123595505617,-1.6117294417219123,0.09783761278330064,-0.3936808653146387,False
Gene_833,microglia,0.0625,0.16853932584269662,-1.4311572113378863,0.16343690609557884,-0.3363976034430218,False
Gene_834,microglia,0.25,0.14606741573033707,0.7752936224854169,0.389591386247404,0.26304388438592363,False
Gene_835,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_836,microglia,0.3125,0.11235955056179775,1.4757333077537633,0.12537421402857155,0.504644168225529,False
Gene_837,microglia,0.375,0.25842696629213485,0.5371339297466848,0.3929725232147366,0.2525802521336346,False
Gene_838,microglia,0.1875,0.2247191011235955,-0.2612322101090084,0.73878426479213,-0.0921078419640552,False
Gene_839,microglia,0.1875,0.16853932584269662,0.15380526344717813,0.8628959825631258,0.049581822775307934,False
Gene_840,microglia,0.25,0.15730337078651685,0.6683784262722441,0.44324203039273785,0.23172020495335638,False
Gene_841,microglia,0.0625,0.21348314606741572,-1.7721941007774855,0.056367935987406824,-0.4486499244401343,False
Gene_842,microglia,0.125,0.25842696629213485,-1.0478285510901346,0.18255416649213788,-0.34392421865489486,False
Gene_843,microglia,0.4375,0.21348314606741572,1.0351607790413413,0.11458810576702425,0.4923733683858726,False
Gene_844,microglia,0.125,0.1797752808988764,-0.5242666285346379,0.5687206808350406,-0.15285363832224197,False
Gene_845,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022907,False
Gene_846,microglia,0.1875,0.21348314606741572,-0.1872316329087114,0.8152863715817897,-0.06493231908146108,False
Gene_847,microglia,0.125,0.15730337078651685,-0.3316215646501236,0.7338683590908907,-0.09287832381259076,False
Gene_848,microglia,0.1875,0.1797752808988764,0.06069586527022698,0.9440813063759237,0.019951794677969825,False
Gene_849,microglia,0.1875,0.20224719101123595,-0.10922912552635619,0.8941597963245534,-0.03723711557083004,False
Gene_850,microglia,0.375,0.20224719101123595,0.8907708666928161,0.2069247684685821,0.38837124533048833,False
Gene_851,microglia,0.1875,0.15730337078651685,0.2533409300192776,0.7826866410477036,0.08000647347358955,False
Gene_852,microglia,0.0625,0.14606741573033707,-1.2247063522268933,0.2620310293642931,-0.27602000507064595,False
Gene_853,microglia,0.25,0.20224719101123595,0.30580836986207355,0.6942953682040428,0.11434014801800688,False
Gene_854,microglia,0.375,0.16853932584269662,1.1538052569631552,0.13285498066091422,0.4771130691748397,False
Gene_855,microglia,0.1875,0.15730337078651685,0.2533409300192776,0.7826866410477036,0.08000647347358955,False
Gene_856,microglia,0.0625,0.16853932584269662,-1.4311572113378863,0.16343690609557884,-0.3363976034430218,False
Gene_857,microglia,0.3125,0.16853932584269662,0.890770852426166,0.2683860766605511,0.341710569803274,False
Gene_858,microglia,0.25,0.21348314606741572,0.22780586226358443,0.7641249495251485,0.0866252889109573,False
Gene_859,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022907,False
Gene_860,microglia,0.25,0.19101123595505617,0.3882705252095709,0.6268056842397642,0.14264441414865256,False
Gene_861,microglia,0.125,0.2247191011235955,-0.8461947021848008,0.3107188437559298,-0.26481570733526166,False
Gene_862,microglia,0.125,0.21348314606741572,-0.7721941254167719,0.36559510481035695,-0.23763688954022907,False
Gene_863,microglia,0.25,0.23595505617977527,0.08341596066129704,0.908450798197643,0.03275222372630992,False
Gene_864,microglia,0.0625,0.21348314606741572,-1.7721941007774855,0.056367935987406824,-0.4486499244401343,False
Gene_865,microglia,0.25,0.24719101123595505,0.016301768230379824,0.9816879787410672,0.006499332634043469,False
